url,TransactionAmount,TransactionType,CustomerAge,AccountBalance,Location,BadTryCount,Device Id,notes,label,IP Address,TransactionDuration,Mobile,source
https://bkas.com/cause-turn-pull,0.10029650792888611,Credit,0.10526315789473684,0.8308377475040797,Chittagong,0.8,D211948,MISSING,0,100.46.159.38,0.4406779661016949,MISSING,legit
https://nagad.com/many-number-during,0.8939674041351051,Credit,0.719298245614035,0.856590779870739,Chittagong,0.6000000000000001,D698634,MISSING,0,90.91.8.245,0.0847457627118644,MISSING,legit
https://paypal.com/because-trouble,0.40467930326638896,Credit,0.8947368421052632,1.0000000000000002,Dhaka,0.6000000000000001,D667776,MISSING,0,215.73.153.9,0.688135593220339,MISSING,legit
http://skrill.com,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
http://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
https://nagad.com/present-news,0.5250471171506428,Credit,0.6140350877192983,0.9912452057126705,Barisal,0.2,D671046,MISSING,0,159.144.197.175,0.06101694915254237,MISSING,legit
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
https://americanexpress.com/late-pattern-owner,0.6471775726364396,Debit,0.33333333333333337,0.7415421383324554,Chittagong,0.6000000000000001,D709129,MISSING,0,47.181.124.151,0.26440677966101694,MISSING,legit
https://bkas.com/reach-soldier-hot,0.5856291690175224,Credit,0.7719298245614034,0.36324315468924673,Rajshahi,0.8,D611272,MISSING,0,102.184.96.13,0.511864406779661,MISSING,legit
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284495,MISSING,1,42.34.11.60,0.511864406779661,9367536365,phishing
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284411,MISSING,1,48.24.11.102,0.511864406779661,9699496789,phishing
http://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
https://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
https://bkas.com/more-bring,0.9013300841506308,Debit,0.33333333333333337,0.9913343457283463,Khulna,1.0,D199217,MISSING,0,82.235.211.220,0.8677966101694915,MISSING,legit
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
https://paytm.com/first-buy-imagine,0.40264456262079396,Credit,0.19298245614035092,0.3513299128194586,Barisal,0.6000000000000001,D954952,MISSING,0,216.102.63.151,0.5423728813559322,MISSING,legit
https://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
http://apple pay.com,0.00090232844755491,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,amount_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
https://b@nk0f@meric@.c0m,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284497,MISSING,1,14.21.11.81,0.511864406779661,9942423953,phishing
https://americanexpress.com/rich-cost-play,0.21270142331808775,Credit,0.0,0.3116471468770478,Barisal,1.0,D368481,MISSING,0,199.68.57.253,0.2847457627118644,MISSING,legit
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284419,MISSING,1,95.29.11.66,0.511864406779661,9116385784,phishing
https://nagad.com/under-although-room,0.10950986158961862,Debit,0.7368421052631579,0.6212189776684185,Chittagong,0.4,D867038,MISSING,0,218.55.112.233,0.28813559322033894,MISSING,legit
http://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,more_redirects,1,MISSING,0.511864406779661,MISSING,adversarial
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284469,MISSING,1,95.29.11.76,0.511864406779661,9494637598,phishing
https://chase.com/loss-crime-together,0.9277717089020403,Credit,0.7017543859649124,0.16299693551081246,Rajshahi,0.2,D101523,MISSING,0,160.59.80.48,0.23728813559322032,MISSING,legit
http://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
http://skriII.c0m,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
https://bankofamerica.com/deep-clear-against,0.23078200464969248,Debit,0.017543859649122806,0.6104770034820821,Rajshahi,0.2,D311624,MISSING,0,203.142.5.245,0.9118644067796611,MISSING,legit
https://bkas.com/toward-lose-data,0.8184479150410748,Credit,0.4035087719298246,0.9184053654258806,Sylhet,1.0,D691618,MISSING,0,188.65.253.57,0.5457627118644068,MISSING,legit
http://@ppIe p@y.c0m,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
https://paypal.com/whom-pass-how,0.590797050126246,Debit,0.9298245614035087,0.3434157249412158,Barisal,0.8,D590737,MISSING,0,192.22.142.4,0.5288135593220339,MISSING,legit
https://bankofamerica.com/ever-dog-be-time,0.04998019279017562,Credit,0.9999999999999999,0.4977544345150141,Dhaka,0.4,D852740,MISSING,0,22.52.243.86,0.9423728813559322,MISSING,legit
http://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,more_redirects,1,MISSING,0.511864406779661,MISSING,adversarial
https://chase.com/wife-however-never,0.3759048293578862,Credit,0.017543859649122806,0.8082548071363409,Chittagong,0.6000000000000001,D795477,MISSING,0,141.105.227.235,0.7966101694915254,MISSING,legit
https://bkas.com/decision-friend,0.45766258918246233,Debit,0.2807017543859649,0.559701726264664,Rajshahi,0.8,D781091,MISSING,0,113.255.70.175,0.3762711864406779,MISSING,legit
http://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
http://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284533,MISSING,1,22.32.11.64,0.511864406779661,8185456829,phishing
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,faid:y46GHDAWDVBGF1937ETsdfhd56483GDSSAA=:14b46,MISSING,1,111.92.31.268,0.511864406779661,9822809570,phishing
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284519,MISSING,1,95.29.11.86,0.511864406779661,8985752479,phishing
https://stripe.com/heavy-international,0.2957656586997667,Credit,0.07017543859649122,0.347851645315893,Rajshahi,0.8,D332908,MISSING,0,134.209.82.150,0.7627118644067797,MISSING,legit
https://americanexpress.com/everyone-leg,0.22058429268253643,Debit,0.9649122807017544,0.7063233999768719,Sylhet,0.4,D809779,MISSING,0,37.204.71.23,0.7220338983050848,MISSING,legit
http://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,more_redirects,1,MISSING,0.511864406779661,MISSING,adversarial
https://skrill.com,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
https://bkas.com/visit-send-hope,0.9310529032567855,Credit,0.36842105263157887,0.902520976010896,Barisal,0.6000000000000001,D895902,MISSING,0,12.90.45.131,0.6067796610169491,MISSING,legit
https://bankofamerica.com/consumer-store,0.7471099480210797,Credit,0.14035087719298245,0.2739053846993974,Dhaka,0.4,D211877,MISSING,0,154.60.239.219,0.19322033898305083,MISSING,legit
http://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,more_redirects,1,MISSING,0.511864406779661,MISSING,adversarial
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,faid:y46GHDAWDVBGF1937ETsdfhd56483GDSSAA=:81b111,MISSING,1,70.111.23.57,0.511864406779661,8800670271,phishing
https://stripe.com/themselves-give,0.1037777751101401,Debit,0.7719298245614034,0.9420220489033371,Dhaka,0.2,D522501,MISSING,0,147.24.89.56,0.21016949152542372,MISSING,legit
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
https://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
http://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
https://bankofamerica.com/fine-political,0.5880260414790984,Credit,0.14035087719298245,0.4507916998599458,Khulna,0.8,D485031,MISSING,0,63.45.187.20,0.5898305084745763,MISSING,legit
https://stripe.com/everything-cup-this,0.2723791460091473,Debit,0.26315789473684215,0.06947600928983516,Rajshahi,0.8,D349944,MISSING,0,148.174.66.61,0.6745762711864407,MISSING,legit
https://paytm.com/age-job-less-local,0.8189540992921422,Credit,0.22807017543859642,0.7982813644365067,Rajshahi,0.2,D566428,MISSING,0,179.98.217.146,0.7932203389830509,MISSING,legit
https://b@nk0f@meric@.c0m,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
https://chase.com/turn-want-yet,0.8446634574985296,Debit,0.36842105263157887,0.26461735644442164,Sylhet,0.6000000000000001,D432982,MISSING,0,198.160.7.201,0.33559322033898303,MISSING,legit
https://paypal.com/spend-only-customer,0.6159061898531065,Credit,0.26315789473684215,0.9788593611471598,Sylhet,1.0,D570214,MISSING,0,194.125.130.12,0.48474576271186437,MISSING,legit
https://bkas.com/full-half-employee,0.7817625615724123,Debit,0.5964912280701754,0.23705502267850492,Chittagong,0.6000000000000001,D315460,MISSING,0,150.241.230.199,0.8677966101694915,MISSING,legit
https://hsbc.com/expert-yes-meeting,0.5891164383835716,Debit,0.5087719298245613,0.9656975567605073,Chittagong,0.8,D452482,MISSING,0,202.238.252.221,0.10847457627118644,MISSING,legit
https://paytm.com/task-pull-parent,0.8616876543061673,Credit,0.08771929824561403,0.280933191565909,Khulna,0.2,D945574,MISSING,0,204.157.180.179,0.0711864406779661,MISSING,legit
https://payoneer.com/between-buy,0.3048709730341844,Credit,0.8596491228070174,0.8974636854819021,Khulna,1.0,D178826,MISSING,0,169.117.10.104,0.30169491525423725,MISSING,legit
https://nagad.com/new-letter-sure,0.5538395976135313,Credit,0.49122807017543857,0.5606515492695338,Sylhet,1.0,D389001,MISSING,0,120.129.200.164,0.5389830508474577,MISSING,legit
http://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
http://skrill.com,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
http://apple pay.com,0.0003001092397632738,Debit,0.07017543859649122,0.0070268030375062645,Chittagong,0.1,MISSING,more_redirects,1,MISSING,0.511864406779661,MISSING,adversarial
https://hsbc.com/clear-young,0.4138546430900848,Credit,0.38596491228070173,0.5975952673879246,Barisal,0.6000000000000001,D749891,MISSING,0,218.159.43.206,0.8338983050847458,MISSING,legit
https://payoneer.com/pull-benefit-team,0.7801239651233048,Credit,0.26315789473684215,0.012890369023603632,Sylhet,0.4,D334021,MISSING,0,184.237.144.85,0.4576271186440678,MISSING,legit
http://p@yp@I.c0m,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
https://hsbc.com/window-stop-finish,0.30864234581387623,Debit,0.543859649122807,0.49637055584822753,Rajshahi,0.4,D791829,MISSING,0,208.189.81.72,0.993220338983051,MISSING,legit
https://skrill.com/teach-way-happy,0.3825352428283895,Credit,0.03508771929824561,0.9165900410525911,Dhaka,1.0,D805150,MISSING,0,195.229.162.63,0.3694915254237288,MISSING,legit
http://skriII.c0m,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,faid:y46GHDAWDVBGF1937ETsdfhd56483GDSSAA=:22b103,MISSING,1,111.94.41.323,0.511864406779661,9658477893,phishing
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tiadid:++djsajacior34728128FSASCDFVERww38rfbe8=:10308,MISSING,1,304.06.169.342,0.511864406779661,7885602609,phishing
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284426,MISSING,1,48.24.11.105,0.511864406779661,9621539601,phishing
https://paytm.com/early-speech,0.34522366141275423,Debit,0.4736842105263158,0.5626891213846095,Barisal,0.4,D499222,MISSING,0,68.174.24.41,0.02033898305084746,MISSING,legit
https://bankofamerica.com/head-any-rock,0.6891328443553454,Debit,0.4385964912280701,0.9658876819741221,Chittagong,0.8,D249700,MISSING,0,8.237.181.215,0.04745762711864407,MISSING,legit
https://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
https://paytm.com/act-over-more-word,0.2523358502494908,Credit,0.8771929824561403,0.7118609223020289,Rajshahi,0.2,D129720,MISSING,0,121.148.183.196,0.24406779661016947,MISSING,legit
https://chase.com/price-risk-city,0.6925820998843578,Debit,0.719298245614035,0.10985583409356652,Khulna,0.2,D795370,MISSING,0,176.16.114.16,0.1389830508474576,MISSING,legit
https://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
https://paytm.com/nor-less-mean-skill,0.6724807830050138,Debit,0.8421052631578948,0.22832030497128247,Barisal,0.8,D561266,MISSING,0,163.233.16.244,0.8745762711864407,MISSING,legit
https://paypal.com,0.0009003277192898215,Debit,0.29824561403508765,0.021080409112518794,Sylhet,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
http://skriII.c0m,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
https://paypal.com/suffer-end-defense,0.543885974494716,Credit,0.8421052631578948,0.32101568221825333,Dhaka,0.8,D574990,MISSING,0,162.103.78.109,0.26101694915254237,MISSING,legit
https://americanexpress.com/personal-stay-girl,0.8009075303410441,Debit,0.7543859649122807,0.042832982127025326,Khulna,0.6000000000000001,D403071,MISSING,0,211.99.78.165,0.7186440677966102,MISSING,legit
https://payoneer.com/hit-seven-figure,0.2558051130611542,Debit,0.9649122807017544,0.45898736139129104,Rajshahi,1.0,D669552,MISSING,0,222.47.217.234,0.33559322033898303,MISSING,legit
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tiadid:++djsajacior34728128FSASCDFVERww38rfbe8=:10291,MISSING,1,203.88.145.228,0.511864406779661,7813334017,phishing
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,timing_mimic,1,MISSING,0.511864406779661,MISSING,adversarial
http://skriII.c0m,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,homoglyph,1,MISSING,0.511864406779661,MISSING,adversarial
http://skrill.com,0.0,Debit,0.017543859649122806,0.0,Chittagong,0.1,MISSING,more_redirects,1,MISSING,0.511864406779661,MISSING,adversarial
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,https_added,1,MISSING,0.511864406779661,MISSING,adversarial
https://bankofamerica.com,0.0019006918518340674,Debit,0.7368421052631579,0.0030114870160741136,Khulna,0.1,MISSING,age_spoof,1,MISSING,0.511864406779661,MISSING,adversarial
https://bkas.com/nature-ability,0.3050570407628377,Debit,0.19298245614035092,0.8975279305382452,Sylhet,0.4,D373416,MISSING,0,43.65.146.22,0.1559322033898305,MISSING,legit
NON_URL_TRANSACTION_PLACEHOLDER,0.0009003277192898215,MISSING,0.29824561403508765,0.0070268030375062645,MISSING,0.0,tusd:++djsadjscior34728128FSASCDFVERww38rfbe8=:284537,MISSING,1,14.21.11.89,0.511864406779661,9288489962,phishing
